,지역(대),지역(소),매장명,테마명,장르,난이도,시간,오픈일,최소인원,최대인원,메인사진,예약URL,내용,인원,추천율,유저_난이도,유저_활동성,유저_공포도
728,서울,홍대,미스터리룸이스케이프 홍대점,살인마 빅토르의 비밀,스릴러,3,60,2015.8,2,5,http://www.mysteryroomescape.com/userfiles/room/202205030712494_3.png,http://www.mysteryroomescape.com/reservation/reservation.html?a=28,"20년 전, 세상을 공포에 떨게 했던 연쇄살인마 빅토르.
그는 피해자들 주변에 항상 V라는 자신의 이니셜을 새기고 다녔다.

경찰의 집요한 추적을 비웃기라도 하듯 수차례 살인을 하던 빅토르.
어느 날 갑자기 연기처럼 자취를 감춘지 어느덧 20년.

세상은 빅토르의 존재를 잊어갔다.

하지만 탐정 M 만큼은 그를 잊지 않고 추적하고 있었다.

시간이 흘러 2020년.
그는 어느 낡고 허름한 산장 앞에 서있었다.

V... 산장의 낡은 나무문에 새겨진 익숙한 이니셜.

이제 진실을 밝혀낼 시간이다.",1,0,0,0,0
729,서울,홍대,미스터리룸이스케이프 홍대점,꼬치진다,에로 코미디,3.5,60,2022.5.7,2,5,http://www.mysteryroomescape.com/userfiles/room/202205030713096_3.png,http://www.mysteryroomescape.com/reservation/reservation.html?a=28,"오늘 밤, 홍콩 보내줄게!",21,3.35,2.66,1.13,0.08
730,서울,강남,방탈출 단편선,그림자 없는 상자,미스터리 스릴러 추리,3,75,2022.2.7,2,4,https://cdn.imweb.me/thumbnail/20211116/0ee5f8df51546.jpeg,https://www.dpsnnn.com/reserve,"호텔의 귀중품 대형 다이아몬드 '가이아의축복'이 사라졌다.
호텔내부 사람말고는 출입을 못하는 곳인데..
과연, 누가 이곳에서 범행을 저질렀을까?
당신은 호텔의 귀중품 대형다이아몬드를 훔친 범인을 한시간 안에 찾아내야만 한다.",194,4.75,2.94,0.75,0.39
731,서울,강남,방탈출 단편선,사람들은 그것을 행복이라 부르기로 했다,모험 감성,4,80,2022.6.22,2,4,https://cdn.imweb.me/thumbnail/20220117/d729686093101.jpg,https://www.dpsnnn.com/reserve,"호텔의 귀중품 대형 다이아몬드 '가이아의축복'이 사라졌다.
호텔내부 사람말고는 출입을 못하는 곳인데..
과연, 누가 이곳에서 범행을 저질렀을까?
당신은 호텔의 귀중품 대형다이아몬드를 훔친 범인을 한시간 안에 찾아내야만 한다.",120,4.65,3.34,1.56,0.75
732,서울,연신내,방탈출 미로,무속인 살인사건,추리,4,60,2019.6,2,5,https://naverbooking-phinf.pstatic.net/20211105_110/16360429206752ng9i_JPEG/KakaoTalk_20211105_005933392.jpg?type=ff1242_816,https://booking.naver.com/booking/12/bizes/600145/items/4141792,"TV에 출연할 정도로 유명한 무속인이 어느날 싸늘한 시체로 발견?
피해자는 TV에 출연하여 화려한 달변과 점술로 유명해진 박수무당으로 어느 날
자신의 점집에서 잘린 머리가 불에 탄 채 단골 고객에게 발견되었다.
과연 어떠한 연유로 박무당은 죽음을 맞이해야 했는가?
빛나는 추리로 진실을 파헤쳐 보자.",0,0,0,0,0
733,서울,연신내,방탈출 미로,프로젝트 노아,SF 드라마,4,60,2019.6,2,5,https://naverbooking-phinf.pstatic.net/20211105_126/1636043673971CMFgA_JPEG/KakaoTalk_20211105_005933392_02.jpg?type=ff1242_816,https://booking.naver.com/booking/12/bizes/600145/items/4161304,"전 인류가 멸망의 위기에 처했다. 
급격한 인구증가로 인한 자연재해. 전쟁. 
이 문제를 해결하기 위해 어떠한 단체에서 프로젝트를 진행했지만 알 수 없는 이유로 중단되게 되었다.
당신은 비밀리에 이 프로젝트를 완료하라는 임무를 받고 해저기지에 잠입하게 되는데.. 
과연 당신은 성공적으로 완료할 수 있을것인가?",0,0,0,0,0
734,서울,연신내,방탈출 미로,호텔: 사라진 다이아몬드,추리,3,60,2019.6,2,5,https://naverbooking-phinf.pstatic.net/20211105_189/1636043122470irv80_JPEG/KakaoTalk_20211105_005933392_01.jpg?type=ff1242_816,https://booking.naver.com/booking/12/bizes/600145/items/4161300,"호텔의 귀중품 대형 다이아몬드 '가이아의축복'이 사라졌다.
호텔내부 사람말고는 출입을 못하는 곳인데..
과연, 누가 이곳에서 범행을 저질렀을까?
당신은 호텔의 귀중품 대형다이아몬드를 훔친 범인을 한시간 안에 찾아내야만 한다.",0,0,0,0,0
735,서울,연신내,방탈출 미로,피노,모험,4,60,2021.12.6,2,5,https://naverbooking-phinf.pstatic.net/20220427_247/1650990841481VcAHV_JPEG/pino2naver.jpg?type=ff1242_816,https://booking.naver.com/booking/12/bizes/600145/items/4199698,"여기는 우주에서 가장 위험한 장소인 고래성단,
나는 이곳에서 가장 잘나가는 택배배달부라고? 나에게는 비밀이 하나 있어. 그 비밀은..",2,2.5,0,0,0
736,서울,연신내,방탈출 미로,연: 그날의 기억,기타,4,75,2022.4.29,2,5,https://naverbooking-phinf.pstatic.net/20220402_284/16488252881566YlJM_JPEG/%C6%F7%BD%BA%C5%CD_%BF%AC.jpg?type=ff1242_816,https://booking.naver.com/booking/12/bizes/600145/items/4358670,내가 누군지 이곳이 어딘지 생각났다.,0,0,0,0,0
737,충청,대전,방탈출 추리존,스토커,스릴러,4,60,2016.12.1,2,4,https://naverbooking-phinf.pstatic.net/20210406_162/16176921622278NNgS_JPEG/image.jpg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/509345/items/3873476,"정신 이상자 싸이코패스 스토커는 쭉 지켜봐온 당신의
주변인을 자신의 방에 가두고 있다.
스토커의 타켓이 되어 납치되어 감금된 당신의
소중한 사람을 잠깐 자리를 비운 스토커의
감시망을 피해 무사히 구출할수 있을 것인가?",1,0,0,0,0
738,충청,대전,방탈출 추리존,할머니는 마법사,판타지,3,60,2019.1.22,2,4,https://naverbooking-phinf.pstatic.net/20210406_219/16176904416375WaCL_JPEG/image.jpg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/509345/items/3873171,"할머니는 나에게 줄 곧 마법사에 관한 이야기를 해주었다. 동심 가득한시절
그이야기는 새로운 세상의 로망 이였지만 지금의나는 하루하루 일과집을 반복하는 자취생일
뿐이었다. 어느날 할머니가 보낸편지가 도착했다. 편지의 내용은 할머니가 나에게 줄선물이 있으니
선물을 받으러 보름달이 뜨는날밤, 자신의 집으로 찾아오라는 내용이였다. 일에치여 신경쓰지 못했던
할머니께 죄송함을 느끼며 보름달이 뜨는날 밤 할머니의 집으로 향한다....",1,0,0,0,0
739,충청,대전,방탈출 추리존,전기톱 살인사건,스릴러,3,60,2016.12.1,2,4,https://naverbooking-phinf.pstatic.net/20230313_45/1678697149749lUg1Y_JPEG/image.jpg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/509345/items/3873313,"텍사스주의 어느 시골 마을을 지나던 당신은 우연히도
이상한 기운에 휩쓸려 이곳 별장을 찾아오게 된다.
방의 분위기는 소름이 들 정도로 심상치 않고
옆방에서는 진한 피냄새가 진동을 한다 ...
설마 이곳이 소문의 연쇄 살인마가 전기톱으로
사람을 살해하는 장소인가 ? 의심이 들때쯤 점점
전기톱 소리가 가까워 지는데...",1,0,0,0,0
740,충청,대전,방탈출 추리존,위험한 레시피,공포 스릴러,5,60,2016.12.1,2,4,https://naverbooking-phinf.pstatic.net/20230313_38/1678697244546RKijI_JPEG/image.jpg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/509345/items/3873475,"비리고발 취재기자인 당신은 누군가의 제보를 듣고
3대 만두 맛집을 몰래 찾아 가본다.
평범하고 아늑한 시골 부엌인듯 보이지만
캐면 캘수록 수상한단서들이 나타난다.
조사도중 집주인의 음식 준비시간이 1시간밖에
남지 않았다는걸 알게 되었고 갑자기 부엌문이
잠기계 되는데...",1,0,0,0,0
741,충청,대전,방탈출 추리존,미대교수의 비밀,추리,2,60,2016.12.1,2,4,https://naverbooking-phinf.pstatic.net/20210406_247/1617690748563tSPYH_JPEG/image.jpg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/509345/items/3873244?area=ple,"당신은 미대생이다. 성적발표 1시간전에
당신의 채점결과에 이상한 부분을 발견하고
교수님을 만나 교수님께 질문을 하려는
찰나에 교수님이 빠르게 뛰기 시작하셨다.
손에는 뭔가를 꼭 쥐고 있으신데... 안된다!
성적 정정 시간이 1시간밖에 남지 않았다.
바꾸지 못한다면 학사경고를 피할 수가 없다!!!",1,0,0,0,0
742,경기/인천,안산,방탈출꿈소풍 안산 1호점,안산 코노,공포,3,60,2020.11.11,2,6,http://dreampicnicescape.com/file/theme/7_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=1,"고등학교 동창의 부탁으로 급하게 코인노래방 알바 대타로 근무하게 된 당신.
매뉴얼만 따라서 하면 쉬울거라는 친구의 말에 별 생각없이 들어선 코인노래방은 스산하고 이상한 분위기가 감돈다.",24,3.15,2.25,0.9,2.83
743,경기/인천,안산,방탈출꿈소풍 안산 1호점,꿈꾸는 앨리스,동화,3,70,2020.11.18,2,6,http://dreampicnicescape.com/file/theme/6_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=1,"토끼를 쫓아 이상한 나라로, 앨리스의 기상천외한 모험이 시작된다!
토끼를 따라 굴 속으로 뛰어든 앨리스가 이상한 나라에 도착해 겪는 신기한 모험들에 관한 이야기.
루이스 캐럴(Lewis Carrol)의 『이상한 나라의 앨리스』를 꿈소풍의 감성으로 만든 방탈출을 만나볼 수 있습니다.",14,4.3,2.6,2.2,0.13
744,경기/인천,안산,방탈출꿈소풍 안산 1호점,말콤 앤 매리언:언더커버 미션,액션 추리 잠입/탈출,5,60,2020.12.11,2,6,http://dreampicnicescape.com/file/theme/8_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=1,"갑자기 나타난 신흥 마약 조직이 마약을 와인에 섞어서 몰래 유통하고 있다는 사실을 알게된 비밀정보국(DP SIS).
이에 에이스요원 말콤과 매리언을 위장시켜 베일에 감춰진 마약조직 보스의 정체를 밝혀내려 한다.

말콤과 매리언은 따로 또 같이 힘을 합쳐서 이 미션을 성공해야 한다. (분리테마)



★ 본 테마는 두 팀으로 나누어 진행하는 분리테마입니다.
꼭 참고하여 예약부탁드리며, 예약 후 테마특성 미숙지로 인한 테마 변경 및 환불은 불가합니다.",14,4.65,4.2,3,0
745,경기/인천,안산,방탈출꿈소풍 안산 1호점,타로78,감성,4,100,2022.1.3,1,3,http://dreampicnicescape.com/file/theme/10_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=1,"지친 하루를 끝내고 집에 돌아가던 당신은
익숙한 골목에 낮선 타로카페가 있는 것을 발견하고 그 곳에 들어가게 됩니다.

★ 모노룸 : 단 하나의 방으로 이루어져 있습니다.

- 단일타임 예약시 일반모드(50분)으로 진행됩니다.
- 2타임 이상 '연속' 예약 시에만 마스터모드(50분단위로 플레이타임 증가)로 진행되며,
중간에 끊어서 예약하실 경우 처음부터 진행하셔야 합니다.
",6,2.5,4.5,0,0
746,경기/인천,안산,방탈출꿈소풍 안산 1호점,브레이크,잠입/탈출,4,70,2023.2.13,2,6,http://dreampicnicescape.com/file/theme/18_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=1,"평범한 죄수였던 우리가 내일 사형 집행 1순위??

살기 위해서 어떻게든 이 감옥에서 나가야한다!(분리테마)


★ 본 테마는 두 팀으로 나누어 진행하는 분리구간이 있는 테마입니다.
꼭 참고하여 예약부탁드리며, 예약 후 테마특성 미숙지로 인한 테마 변경 및 환불은 불가합니다.",0,0,0,0,0
747,경기/인천,안산,방탈출꿈소풍 안산 2호점,말콤 앤 매리언: 기프트 게임,잠입/탈출 추리 액션,5,60,2022.5.31,2,6,http://dreampicnicescape.com/file/theme/12_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=2,"정체를 알 수 없는 누군가에게 잡혀버린 비밀정보국(DP SIS)의 말콤 요원.
파트너 매리언 요원은 가까스로 그의 신호를 발견하게 된다.

이번에도 모든 정보력을 총 동원해 합을 맞추어야 한다.
그리고 그들 앞에 열려진 선물의 정체는?

팀플레이의 극한을 체험 할 수 있는 말콤과 매리언의 또 다른 이야기.



★ 1호점의 말콤 앤 매리언 : 언더커버 미션과 이어지는 내용이나,
전편을 플레이 하지 않아도 진행과는 무관합니다.

★ 본 테마는 두 팀으로 나누어 진행하는 분리테마입니다.
꼭 참고하여 예약부탁드리며, 예약 후 테마특성 미숙지로 인한 테마 변경 및 환불은 불가합니다.",8,3.15,4,2.5,1.25
748,경기/인천,안산,방탈출꿈소풍 안산 2호점,냥냥펀치,감성 추리,4,60,2022.6.13,1,6,http://dreampicnicescape.com/file/theme/13_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=2,"야옹~! 냥 미야옹 냐아오!
냥... 냐아-냐앙 냐오옹?",14,4.65,3.92,2,0.5
749,경기/인천,안산,방탈출꿈소풍 안산 2호점,B612,동화,4,80,2022.7.22,1,6,http://dreampicnicescape.com/file/theme/15_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=2,"비행 도중 엔진 고장으로 낯선 곳에 불시착한 당신.
구사일생으로 목숨을 부지한 그 순간, 도움을 요청하는 소리를 듣게 되는데..
앙투안 드 생텍쥐페리(Antoine de Saint-Exup?ry)의 『어린왕자』를 꿈소풍의 감성으로 만든 방탈출을 만나볼 수 있습니다.",10,3,4.2,1.75,0.36
750,경기/인천,안산,방탈출꿈소풍 안산 2호점,시민상가철거반,공포,4,80,2022.9.7,2,6,http://dreampicnicescape.com/file/theme/16_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=2,"시민상가에서 철거 반대 농성을 하고 있는 상점 주인들.
우리는 시민상가 철거반의 신입 직원으로
그들이 농성을 지속할 수 없게 하기 위해 몰래 건물 지하로 들어간다.

★ 이 테마는 공포테마이며, 조도가 매우 어둡고, 랜턴이 주어지지 않습니다.
꼭 숙지하시고 예약 부탁드리며, 예약 후 테마 특성 미숙지로 인한 테마 변경 및 환불은 불가합니다.",22,3.2,4.16,2,4.12
751,경기/인천,안산,방탈출꿈소풍 안산 2호점,금GO,잠입/탈출 추리 액션,3,50,2023.1.10,1,3,http://dreampicnicescape.com/file/theme/17_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=2,"엄청난 가치의 '타겟'을 훔쳐야한다. 정회장의 금고로 gogogo!

★ 모노룸 : 단 하나의 방으로 이루어져 있습니다",2,2.5,0,0,0
752,경기/인천,수원,방탈출넘버원,리포트,범죄,4.5,60,2017.11.15,1,5,http://www.no1escape.com/img/wedding.jpg,http://www.no1escape.com/sub/Reservation1.php,"우리 동네에 오래전 폐쇄된 공장이 어느 날부터인가 활기를 띠는 듯하고
검은 차량들이 들락거린다.
외부를 차단하고 철저히 보안을 유지하는 듯 보이는데
대체 뭘 하는 곳이길래...
조금 열린 문이 보인다!...
들어가 보자...

앗! 닫힌 문이 열리지 않는다!!...

""호기심...그 지랄 같은 호기심이 문제였다!!....""",0,0,0,0,0
753,경기/인천,수원,방탈출넘버원,해적선,범죄,4,60,2017.7,1,5,http://www.no1escape.com/img/conjuring.jpg,http://www.no1escape.com/sub/Reservation1.php,"오랜만에 휴가를 얻어 한적한 지중해로 여행을 떠났다.
자연의 아름다움을 만끽하던 중 알 수 없는 해적들에게 습격을 받았고
일행은 모두 해적선에 납치되었다.
어디로 향하는지도 알 수 없는 항해 중 며칠 뒤 노예로 팔려가게 될 것이라는 정보들 입수하게 된다.

신의 도움인지...
오늘 밤 해적들이 모두 술에 취해 나동그라졌다.
기회는 한 번뿐!",0,0,0,0,0
754,경기/인천,수원,방탈출넘버원,레시피,스릴러,3,60,2017.4,1,5,http://www.no1escape.com/img/terrorist.jpg,http://www.no1escape.com/sub/Reservation1.php,"잡지사 맛집 취재 기사인 나에게 친구는 자신의 고향에 아주 맛있는 식당이
있다며 추천을 해주었다.

한적한 시골의 맛 집.

식당 안의 이곳저곳을 취재하던 중 주인은 급히 시내에 갔다 온다며 자리를 비웠는데...

앗! 식당의 문이 열리지 않는다.
이 식당! 뭔가 수상하다!!

주인이 돌아오기까지 한 시간.
이곳의 비밀을 찾아서 빨리 나가야 한다!!!",0,0,0,0,0
755,경기/인천,수원,방탈출넘버원,아더스,스릴러,4,60,2017.3,1,5,http://www.no1escape.com/img/recipe.jpg,http://www.no1escape.com/sub/Reservation1.php,"1945년..
영국 저지섬의 한 대저택을 이상하리만치 저렴한 가격으로 매입을 했다.

늦은 시각.
그곳에 도착하여 이사를 들어간 첫날..
예감이 좋지 않다. 이것저것 알 수 없는 이상한 물건들...

나의 호기심이 어디론가 나를 이끌어갔고..
결국 서둘러서 이곳을 빠져나가야 한다는 것도 알게 되는데...

시간이 없다!!",0,0,0,0,0
756,경기/인천,수원,방탈출넘버원,골드마인,모험,5,60,2017.4,1,5,http://www.no1escape.com/img/prison.jpg,http://www.no1escape.com/sub/Reservation1.php,"금맥을 찾기 위해 미국 서부의 있는 오래전에 폐쇄된
금광을 찾아갔다.

그곳에 떠도는 소문에 의하면 작업반장이라는 사람이 금맥을 발견했고 억만장자로 어딘가에서 살아간다고 하는데...

오랜 세월 낡아진 위험한 이곳...
서둘러 금맥을 발견하고 이곳을 빠져나가자!",0,0,0,0,0
757,경기/인천,수원,방탈출탐정,여고괴담,스릴러,5,60,2016.4,2,8,http://www.escapecafe.co.kr/theme/basic/images/con3_img2.jpg,http://www.escapecafe.co.kr/reservation/?theme_code=1573112486,"너만 믿을게 친구야… 미산여고에서 왕따를 당하던 여학생의 별명은 한찐따.
결국 해서는 안되는 선택을 하게되고… 늦은시간 학교에 남게된 당신,
왕따소녀의 억울한 한을 풀어주지 못하면 영원히 학교에 갇히게 될것이다.",0,0,0,0,0
758,경기/인천,수원,방탈출탐정,사라진 피카소,범죄,3,60,2016.4,2,8,http://www.escapecafe.co.kr/theme/basic/images/con3_img3.jpg,http://www.escapecafe.co.kr/reservation/?theme_code=1573626297,"상류층의 은밀한 거래, 미술관장은 피카소만 취급하는 독특한 취향이 있다.
항상 많은 사람들로 붐비는 미술관, 극비에 입수한 정보에 의하면 이곳에서
상류층의 비밀거래가 이뤄진다는데….",0,0,0,0,0
759,경기/인천,수원,방탈출탐정,스토커,스릴러,3,60,2016.4,2,8,http://www.escapecafe.co.kr/theme/basic/images/con3_img4.jpg,http://www.escapecafe.co.kr/reservation/?theme_code=1573110382,"세간을 떠들썩하게 만들었던 연쇄 납치범!
그의 범행 사유는 납치범의 여자 친구였던 사람과 닮은 사람만 골라 납치하고 잔인하게 살해한다고 한다.
이런 일이 남의 일인줄만 알았는데… 당신의 여자친구가 그 연쇄 납치범에게 납치되고,
당신은 여자 친구를 구하기 위한 노력 끝에 결국 납치범의 집을 찾게 된다.
납치범이 잠시 자리를 비운 한시간안에 여자친구를 구해야 한다.",0,0,0,0,0
760,경기/인천,수원,방탈출탐정,[3세대] 크라임씬 화이트의 죽음,추리,5,60,2017.5,2,8,http://www.escapecafe.co.kr/theme/basic/images/con3_img1.jpg,http://www.escapecafe.co.kr/reservation/?theme_code=1573626409,"대한민국 최고의 베스트셀러 작가 화이트의 충격적인 사망소식!
어느날 베스트셀러 작가 화이트의 시체가 자신의 작업실 한 가운데 책상에 엎드린 채로 발견되었다.
그리고, 누구에게나 칭송받던 성공한 작가인 그의 죽음에는 수많은 의문들이 있다.
과연 그를 죽인 범인은 누구이며, 화이트는 어째서 죽음을 맞이해야만 했던걸까?",0,0,0,0,0
761,서울,신촌,방탈출ESC,해리포터,판타지 모험,5,60,2016.3.29,2,6,http://roomescape.net/img/room_3.png,http://roomescape.net/booking.php,"마법으로 잠겨진 수수께끼 공간을 탈출하자!

해리 포터는 위압적인 버논 숙부와 냉담한 이모 페투니아, 욕심 많고 버릇 없는 사촌 더즐리 밑에서 갖은 구박을 견디며 계단 밑 벽장에서 생활한다.
이모네 식구들 역시 해리와의 동거가 불편하기는 마찬가지.
이모 페투니아에겐 해리가 이상한(?) 언니 부부에 관한 기억을 떠올리게 만드는 달갑지 않은 존재다.
11살 생일이 며칠 앞으로 다가왔지만 한번도 생일파티를 치르거나 제대로 된 생일 선물을 받아 본 적이 없는 해리로서는 특별히 신날 것도 기대할 것도 없다.
11살 생일을 며칠 앞 둔 어느날 해리에게 초록색 잉크로 쓰여진 한 통의 편지가 배달된다.",0,0,0,0,0
762,서울,신촌,방탈출ESC,미션 임파서블,모험 SF 액션,3,60,2016.3.29,2,4,http://roomescape.net/img/room_5.png,http://roomescape.net/booking.php,"불가능에 가까운 미션!

IMF 소속의 짐 펠프스가 이끄닌 '미션 임파서블' 팀은 리더인 이단 헌트, 경보 해제 전문가 잭, 여성 요원인 사라와 한나, 그리고 짐의 아내인 클래어로 구성되어 있다.
이들은 글리촌이라는  자가 NOC 리스트(Non Officail Cover List: 동유럽에서 활동하고 있는 첩보원들의 명단)를 대사관에서 춤쳐내 '맥스'라는 무기상에게 팔아 넘기려는 음모를 막기 위해 작전에 투입된다.",0,0,0,0,0
763,서울,신촌,방탈출ESC,올드보이,모험 SF 액션,3,60,2016.3.29,2,4,http://roomescape.net/img/room_2.png,http://roomescape.net/booking.php,"15년의 감금, 60분의 추적

술 좋아하고 떠들기 좋아하는 오.대.수.
본인의 이름풀이를 '오늘만 대충 수습하며 살자'라고 이죽거리는 이 남자는 아내와 어린 딸아리를 가진 지극히 평범한 샐러리맨이다.
어느 날, 술이 거나하게 취해 집에 돌아가는 길에 존재를 알 수 없는 누군가에게 납치,
사설 감금방에 갇히게 되는데...",0,0,0,0,0
764,서울,신촌,방탈출ESC,쇼생크 탈출,모험 SF 액션,3,60,2016.3.29,2,6,http://roomescape.net/img/room_4.png,http://roomescape.net/booking.php,"유일한 열쇠는 희망을 버리지 않는 것!

촉망받던 은행 부지점장 '앤디'는 아내와 그 애인을 살해한 혐의로 종신형을 받고 쇼생크 교도소에 수감된다.
강력범들이 수감된 이곳에서 재소사들은 짐승 취급 당하고, 혹여 간수 눈에 잘못 보였다가는 개죽음 당하기 십상이다.
처음엔 적응 못하던 '앤디'는 교도소 내 모든 물건을 구해주는 '레드'와 친해지며 교도소 생활에 적응하려 하지만, 악질 재소자에게 걸려 강간까지 당한다",0,0,0,0,0
765,서울,신촌,방탈출ESC,쏘우,공포 스릴러,3,60,2016.3.29,2,6,http://roomescape.net/img/room_1.png,http://roomescape.net/booking.php,"섬뜩한 화장실에서 펼쳐지는 스릴러!

어느 캄캄한 지하실
자신들의 발목에 쇠줄이 묶인 채 마주하게 된 '아담'과 닥터 '고든'
둘은 자신들이 왜 잡혀왔는지, 서로가 누군지조차 모르고 있었다.
어떻게든 빠져나가려고 갖은 애를 써보지만 소용이 없다.
주머니 속에는 8시간 내에 고든이 아담을 죽이지 않으면 둘은 물론 고든의 부인과 딸까지 죽이겠다는 범인의 음성이 담긴 테이프가 들어 있을 뿐.

한편, 연쇄살인을 추적하던 '탭' 형사는 닥터 '고든'을 범인으로 지목하고 그 뒤를 쫓는다.
범인의 윤곽은 좀처럼 드러나지 않고, 예정된 시간은 점점 가까워져 오는데..",0,0,0,0,0
