지역(대),지역(소),매장명,테마명,장르,난이도,시간,내용,최소인원,최대인원,메인사진,예약URL,오픈일,추천율,인원,유저_난이도,유저_공포도,유저_활동성
서울,연신내,방탈출 미로,피노,모험,4,60,"여기는 우주에서 가장 위험한 장소인 고래성단,
나는 이곳에서 가장 잘나가는 택배배달부라고? 나에게는 비밀이 하나 있어. 그 비밀은..",2,5,https://naverbooking-phinf.pstatic.net/20220427_247/1650990841481VcAHV_JPEG/pino2naver.jpg?type=ff1242_816,https://booking.naver.com/booking/12/bizes/600145/items/4199698,2021.12.6,2.5,2,0,0,0
서울,연신내,방탈출 미로,연: 그날의 기억,기타,4,75,내가 누군지 이곳이 어딘지 생각났다.,2,5,https://naverbooking-phinf.pstatic.net/20220402_284/16488252881566YlJM_JPEG/%C6%F7%BD%BA%C5%CD_%BF%AC.jpg?type=ff1242_816,https://booking.naver.com/booking/12/bizes/600145/items/4358670,2022.4.29,0,0,0,0,0
충청,대전,방탈출 추리존,스토커,스릴러,4,60,"정신 이상자 싸이코패스 스토커는 쭉 지켜봐온 당신의
주변인을 자신의 방에 가두고 있다.
스토커의 타켓이 되어 납치되어 감금된 당신의
소중한 사람을 잠깐 자리를 비운 스토커의
감시망을 피해 무사히 구출할수 있을 것인가?",2,4,https://naverbooking-phinf.pstatic.net/20210406_162/16176921622278NNgS_JPEG/image.jpg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/509345/items/3873476,2016.12.1,0,1,0,0,0
충청,대전,방탈출 추리존,할머니는 마법사,판타지,3,60,"할머니는 나에게 줄 곧 마법사에 관한 이야기를 해주었다. 동심 가득한시절
그이야기는 새로운 세상의 로망 이였지만 지금의나는 하루하루 일과집을 반복하는 자취생일
뿐이었다. 어느날 할머니가 보낸편지가 도착했다. 편지의 내용은 할머니가 나에게 줄선물이 있으니
선물을 받으러 보름달이 뜨는날밤, 자신의 집으로 찾아오라는 내용이였다. 일에치여 신경쓰지 못했던
할머니께 죄송함을 느끼며 보름달이 뜨는날 밤 할머니의 집으로 향한다....",2,4,https://naverbooking-phinf.pstatic.net/20210406_219/16176904416375WaCL_JPEG/image.jpg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/509345/items/3873171,2019.1.22,0,1,0,0,0
충청,대전,방탈출 추리존,전기톱 살인사건,스릴러,3,60,"텍사스주의 어느 시골 마을을 지나던 당신은 우연히도
이상한 기운에 휩쓸려 이곳 별장을 찾아오게 된다.
방의 분위기는 소름이 들 정도로 심상치 않고
옆방에서는 진한 피냄새가 진동을 한다 ...
설마 이곳이 소문의 연쇄 살인마가 전기톱으로
사람을 살해하는 장소인가 ? 의심이 들때쯤 점점
전기톱 소리가 가까워 지는데...",2,4,https://naverbooking-phinf.pstatic.net/20230313_45/1678697149749lUg1Y_JPEG/image.jpg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/509345/items/3873313,2016.12.1,0,1,0,0,0
충청,대전,방탈출 추리존,위험한 레시피,공포 스릴러,5,60,"비리고발 취재기자인 당신은 누군가의 제보를 듣고
3대 만두 맛집을 몰래 찾아 가본다.
평범하고 아늑한 시골 부엌인듯 보이지만
캐면 캘수록 수상한단서들이 나타난다.
조사도중 집주인의 음식 준비시간이 1시간밖에
남지 않았다는걸 알게 되었고 갑자기 부엌문이
잠기계 되는데...",2,4,https://naverbooking-phinf.pstatic.net/20230313_38/1678697244546RKijI_JPEG/image.jpg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/509345/items/3873475,2016.12.1,0,1,0,0,0
충청,대전,방탈출 추리존,미대교수의 비밀,추리,2,60,"당신은 미대생이다. 성적발표 1시간전에
당신의 채점결과에 이상한 부분을 발견하고
교수님을 만나 교수님께 질문을 하려는
찰나에 교수님이 빠르게 뛰기 시작하셨다.
손에는 뭔가를 꼭 쥐고 있으신데... 안된다!
성적 정정 시간이 1시간밖에 남지 않았다.
바꾸지 못한다면 학사경고를 피할 수가 없다!!!",2,4,https://naverbooking-phinf.pstatic.net/20210406_247/1617690748563tSPYH_JPEG/image.jpg?type=w1500_60_sharpen,https://booking.naver.com/booking/12/bizes/509345/items/3873244?area=ple,2016.12.1,0,1,0,0,0
경기,안산,방탈출꿈소풍 안산 1호점,안산 코노,공포,3,60,"고등학교 동창의 부탁으로 급하게 코인노래방 알바 대타로 근무하게 된 당신.
매뉴얼만 따라서 하면 쉬울거라는 친구의 말에 별 생각없이 들어선 코인노래방은 스산하고 이상한 분위기가 감돈다.",2,6,http://dreampicnicescape.com/file/theme/7_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=1,2020.11.11,3.15,24,2.25,2.83,0.9
경기,안산,방탈출꿈소풍 안산 1호점,꿈꾸는 앨리스,동화,3,70,"토끼를 쫓아 이상한 나라로, 앨리스의 기상천외한 모험이 시작된다!
토끼를 따라 굴 속으로 뛰어든 앨리스가 이상한 나라에 도착해 겪는 신기한 모험들에 관한 이야기.
루이스 캐럴(Lewis Carrol)의 『이상한 나라의 앨리스』를 꿈소풍의 감성으로 만든 방탈출을 만나볼 수 있습니다.",2,6,http://dreampicnicescape.com/file/theme/6_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=1,2020.11.18,4.3,14,2.6,0.13,2.2
경기,안산,방탈출꿈소풍 안산 1호점,말콤 앤 매리언:언더커버 미션,액션 추리 잠입/탈출,5,60,"갑자기 나타난 신흥 마약 조직이 마약을 와인에 섞어서 몰래 유통하고 있다는 사실을 알게된 비밀정보국(DP SIS).
이에 에이스요원 말콤과 매리언을 위장시켜 베일에 감춰진 마약조직 보스의 정체를 밝혀내려 한다.

말콤과 매리언은 따로 또 같이 힘을 합쳐서 이 미션을 성공해야 한다. (분리테마)



★ 본 테마는 두 팀으로 나누어 진행하는 분리테마입니다.
꼭 참고하여 예약부탁드리며, 예약 후 테마특성 미숙지로 인한 테마 변경 및 환불은 불가합니다.",2,6,http://dreampicnicescape.com/file/theme/8_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=1,2020.12.11,4.65,14,4.2,0,3
경기,안산,방탈출꿈소풍 안산 1호점,타로78,감성,4,100,"지친 하루를 끝내고 집에 돌아가던 당신은
익숙한 골목에 낮선 타로카페가 있는 것을 발견하고 그 곳에 들어가게 됩니다.

★ 모노룸 : 단 하나의 방으로 이루어져 있습니다.

- 단일타임 예약시 일반모드(50분)으로 진행됩니다.
- 2타임 이상 '연속' 예약 시에만 마스터모드(50분단위로 플레이타임 증가)로 진행되며,
중간에 끊어서 예약하실 경우 처음부터 진행하셔야 합니다.",1,3,http://dreampicnicescape.com/file/theme/10_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=1,2022.1.3,2.5,6,4.5,0,0
경기,안산,방탈출꿈소풍 안산 1호점,브레이크,잠입/탈출,4,70,"평범한 죄수였던 우리가 내일 사형 집행 1순위??

살기 위해서 어떻게든 이 감옥에서 나가야한다!(분리테마)


★ 본 테마는 두 팀으로 나누어 진행하는 분리구간이 있는 테마입니다.
꼭 참고하여 예약부탁드리며, 예약 후 테마특성 미숙지로 인한 테마 변경 및 환불은 불가합니다.",2,6,http://dreampicnicescape.com/file/theme/18_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=1,2023.2.13,0,0,0,0,0
경기,안산,방탈출꿈소풍 안산 2호점,말콤 앤 매리언: 기프트 게임,잠입/탈출 추리 액션,5,60,"정체를 알 수 없는 누군가에게 잡혀버린 비밀정보국(DP SIS)의 말콤 요원.
파트너 매리언 요원은 가까스로 그의 신호를 발견하게 된다.

이번에도 모든 정보력을 총 동원해 합을 맞추어야 한다.
그리고 그들 앞에 열려진 선물의 정체는?

팀플레이의 극한을 체험 할 수 있는 말콤과 매리언의 또 다른 이야기.



★ 1호점의 말콤 앤 매리언 : 언더커버 미션과 이어지는 내용이나,
전편을 플레이 하지 않아도 진행과는 무관합니다.

★ 본 테마는 두 팀으로 나누어 진행하는 분리테마입니다.
꼭 참고하여 예약부탁드리며, 예약 후 테마특성 미숙지로 인한 테마 변경 및 환불은 불가합니다.",2,6,http://dreampicnicescape.com/file/theme/12_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=2,2022.5.31,3.15,8,4,1.25,2.5
경기,안산,방탈출꿈소풍 안산 2호점,냥냥펀치,감성 추리,4,60,"야옹~! 냥 미야옹 냐아오!
냥... 냐아-냐앙 냐오옹?",1,6,http://dreampicnicescape.com/file/theme/13_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=2,2022.6.13,2.5,6,4.5,0,0
경기,안산,방탈출꿈소풍 안산 2호점,B612,동화,4,80,"비행 도중 엔진 고장으로 낯선 곳에 불시착한 당신.
구사일생으로 목숨을 부지한 그 순간, 도움을 요청하는 소리를 듣게 되는데..
앙투안 드 생텍쥐페리(Antoine de Saint-Exup?ry)의 『어린왕자』를 꿈소풍의 감성으로 만든 방탈출을 만나볼 수 있습니다.",1,6,http://dreampicnicescape.com/file/theme/15_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=2,2022.7.22,3,10,4.2,0.36,1.75
경기,안산,방탈출꿈소풍 안산 2호점,시민상가철거반,공포,4,80,"시민상가에서 철거 반대 농성을 하고 있는 상점 주인들.
우리는 시민상가 철거반의 신입 직원으로
그들이 농성을 지속할 수 없게 하기 위해 몰래 건물 지하로 들어간다.

★ 이 테마는 공포테마이며, 조도가 매우 어둡고, 랜턴이 주어지지 않습니다.
꼭 숙지하시고 예약 부탁드리며, 예약 후 테마 특성 미숙지로 인한 테마 변경 및 환불은 불가합니다.",2,6,http://dreampicnicescape.com/file/theme/16_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=2,2022.9.7,3.2,22,4.16,4.12,2
경기,안산,방탈출꿈소풍 안산 2호점,금GO,잠입/탈출 추리 액션,3,50,"엄청난 가치의 '타겟'을 훔쳐야한다. 정회장의 금고로 gogogo!

★ 모노룸 : 단 하나의 방으로 이루어져 있습니다",1,3,http://dreampicnicescape.com/file/theme/17_a.jpg,http://dreampicnicescape.com/layout/res/home.php?go=rev.make&s_zizum=2,2023.1.10,2.5,2,0,0,0
경기,수원,방탈출넘버원,리포트,범죄,4.5,60,"우리 동네에 오래전 폐쇄된 공장이 어느 날부터인가 활기를 띠는 듯하고
검은 차량들이 들락거린다.
외부를 차단하고 철저히 보안을 유지하는 듯 보이는데
대체 뭘 하는 곳이길래...
조금 열린 문이 보인다!...
들어가 보자...

앗! 닫힌 문이 열리지 않는다!!...

""호기심...그 지랄 같은 호기심이 문제였다!!....""",1,5,http://www.no1escape.com/img/wedding.jpg,http://www.no1escape.com/sub/Reservation1.php,2017.11.15,0,0,0,0,0
경기,수원,방탈출넘버원,해적선,범죄,4,60,"오랜만에 휴가를 얻어 한적한 지중해로 여행을 떠났다.
자연의 아름다움을 만끽하던 중 알 수 없는 해적들에게 습격을 받았고
일행은 모두 해적선에 납치되었다.
어디로 향하는지도 알 수 없는 항해 중 며칠 뒤 노예로 팔려가게 될 것이라는 정보들 입수하게 된다.

신의 도움인지...
오늘 밤 해적들이 모두 술에 취해 나동그라졌다.
기회는 한 번뿐!",1,5,http://www.no1escape.com/img/conjuring.jpg,http://www.no1escape.com/sub/Reservation1.php,2017.7,0,0,0,0,0
경기,수원,방탈출넘버원,레시피,스릴러,3,60,"잡지사 맛집 취재 기사인 나에게 친구는 자신의 고향에 아주 맛있는 식당이
있다며 추천을 해주었다.

한적한 시골의 맛 집.

식당 안의 이곳저곳을 취재하던 중 주인은 급히 시내에 갔다 온다며 자리를 비웠는데...

앗! 식당의 문이 열리지 않는다.
이 식당! 뭔가 수상하다!!

주인이 돌아오기까지 한 시간.
이곳의 비밀을 찾아서 빨리 나가야 한다!!!",1,5,http://www.no1escape.com/img/terrorist.jpg,http://www.no1escape.com/sub/Reservation1.php,2017.4,0,0,0,0,0
경기,수원,방탈출넘버원,아더스,스릴러,4,60,"1945년..
영국 저지섬의 한 대저택을 이상하리만치 저렴한 가격으로 매입을 했다.

늦은 시각.
그곳에 도착하여 이사를 들어간 첫날..
예감이 좋지 않다. 이것저것 알 수 없는 이상한 물건들...

나의 호기심이 어디론가 나를 이끌어갔고..
결국 서둘러서 이곳을 빠져나가야 한다는 것도 알게 되는데...

시간이 없다!!",1,5,http://www.no1escape.com/img/recipe.jpg,http://www.no1escape.com/sub/Reservation1.php,2017.3,0,0,0,0,0
경기,수원,방탈출넘버원,골드마인,모험,5,60,"금맥을 찾기 위해 미국 서부의 있는 오래전에 폐쇄된
금광을 찾아갔다.

그곳에 떠도는 소문에 의하면 작업반장이라는 사람이 금맥을 발견했고 억만장자로 어딘가에서 살아간다고 하는데...

오랜 세월 낡아진 위험한 이곳...
서둘러 금맥을 발견하고 이곳을 빠져나가자!",1,5,http://www.no1escape.com/img/prison.jpg,http://www.no1escape.com/sub/Reservation1.php,2017.4,0,0,0,0,0
경기,수원,방탈출탐정,여고괴담,스릴러,5,60,"너만 믿을게 친구야… 미산여고에서 왕따를 당하던 여학생의 별명은 한찐따.
결국 해서는 안되는 선택을 하게되고… 늦은시간 학교에 남게된 당신,
왕따소녀의 억울한 한을 풀어주지 못하면 영원히 학교에 갇히게 될것이다.",2,8,http://www.escapecafe.co.kr/theme/basic/images/con3_img2.jpg,http://www.escapecafe.co.kr/reservation/?theme_code=1573112486,2016.4,0,0,0,0,0
경기,수원,방탈출탐정,사라진 피카소,범죄,3,60,"상류층의 은밀한 거래, 미술관장은 피카소만 취급하는 독특한 취향이 있다.
항상 많은 사람들로 붐비는 미술관, 극비에 입수한 정보에 의하면 이곳에서
상류층의 비밀거래가 이뤄진다는데….",2,8,http://www.escapecafe.co.kr/theme/basic/images/con3_img3.jpg,http://www.escapecafe.co.kr/reservation/?theme_code=1573626297,2016.4,0,0,0,0,0
경기,수원,방탈출탐정,스토커,스릴러,3,60,"세간을 떠들썩하게 만들었던 연쇄 납치범!
그의 범행 사유는 납치범의 여자 친구였던 사람과 닮은 사람만 골라 납치하고 잔인하게 살해한다고 한다.
이런 일이 남의 일인줄만 알았는데… 당신의 여자친구가 그 연쇄 납치범에게 납치되고,
당신은 여자 친구를 구하기 위한 노력 끝에 결국 납치범의 집을 찾게 된다.
납치범이 잠시 자리를 비운 한시간안에 여자친구를 구해야 한다.",2,8,http://www.escapecafe.co.kr/theme/basic/images/con3_img4.jpg,http://www.escapecafe.co.kr/reservation/?theme_code=1573110382,2016.4,0,0,0,0,0
경기,수원,방탈출탐정,[3세대] 크라임씬 화이트의 죽음,추리,5,60,"대한민국 최고의 베스트셀러 작가 화이트의 충격적인 사망소식!
어느날 베스트셀러 작가 화이트의 시체가 자신의 작업실 한 가운데 책상에 엎드린 채로 발견되었다.
그리고, 누구에게나 칭송받던 성공한 작가인 그의 죽음에는 수많은 의문들이 있다.
과연 그를 죽인 범인은 누구이며, 화이트는 어째서 죽음을 맞이해야만 했던걸까?",2,8,http://www.escapecafe.co.kr/theme/basic/images/con3_img1.jpg,http://www.escapecafe.co.kr/reservation/?theme_code=1573626409,2017.5,0,0,0,0,0
서울,신촌,방탈출ESC,해리포터,판타지 모험,5,60,"마법으로 잠겨진 수수께끼 공간을 탈출하자!

해리 포터는 위압적인 버논 숙부와 냉담한 이모 페투니아, 욕심 많고 버릇 없는 사촌 더즐리 밑에서 갖은 구박을 견디며 계단 밑 벽장에서 생활한다.
이모네 식구들 역시 해리와의 동거가 불편하기는 마찬가지.
이모 페투니아에겐 해리가 이상한(?) 언니 부부에 관한 기억을 떠올리게 만드는 달갑지 않은 존재다.
11살 생일이 며칠 앞으로 다가왔지만 한번도 생일파티를 치르거나 제대로 된 생일 선물을 받아 본 적이 없는 해리로서는 특별히 신날 것도 기대할 것도 없다.
11살 생일을 며칠 앞 둔 어느날 해리에게 초록색 잉크로 쓰여진 한 통의 편지가 배달된다.",2,6,http://roomescape.net/img/room_3.png,http://roomescape.net/booking.php,2016.3.29,0,0,0,0,0
